Subsection Index,Subsection Name,Total Mean Annual Rate,Total 500 Year Prob,Long-Term Fault System Solution Rate
2329,"Santa Ynez (West), Subsection 13",4.0E-4,0.183,6.129339E-4
2330,"Santa Ynez (West), Subsection 14",3.6E-4,0.17,5.920422E-4
2331,"Santa Ynez (West), Subsection 15",3.34E-4,0.159,5.5660587E-4
2332,"Santa Ynez (West), Subsection 16",3.02E-4,0.147,5.227215E-4
2333,"Santa Ynez River, Subsection 0",1.08E-4,0.053,1.6560107E-4
2334,"Santa Ynez River, Subsection 1",1.34E-4,0.066,1.9371623E-4
2335,"Santa Ynez River, Subsection 2",1.64E-4,0.081,2.282788E-4
2336,"Santa Ynez River, Subsection 3",1.8E-4,0.089,2.4958127E-4
2337,"Santa Ynez River, Subsection 4",1.66E-4,0.082,2.3030542E-4
2338,"Santa Ynez River, Subsection 5",1.82E-4,0.091,2.173236E-4
2339,"Santa Ynez River, Subsection 6",1.74E-4,0.087,2.0932757E-4
2340,"Santa Ynez River, Subsection 7",1.68E-4,0.084,2.0187994E-4
2341,"Santa Ynez River, Subsection 8",1.92E-4,0.093,2.0506435E-4
2342,"Santa Ynez River, Subsection 9",1.74E-4,0.085,1.8405779E-4
2343,"Santa Ynez River, Subsection 10",1.7E-4,0.083,1.8353805E-4
2344,"Santa Ynez River, Subsection 11",1.68E-4,0.082,1.7313461E-4
2345,"Sargent 2011 CFM, Subsection 0",5.7E-4,0.267,7.492356E-4
2346,"Sargent 2011 CFM, Subsection 1",5.7E-4,0.267,7.492356E-4
2347,"Sargent 2011 CFM, Subsection 2",5.08E-4,0.241,6.956566E-4
2348,"Sargent 2011 CFM, Subsection 3",4.78E-4,0.229,6.6457764E-4
2349,"Sargent 2011 CFM, Subsection 4",4.52E-4,0.217,6.367203E-4
2350,"Sargent 2011 CFM, Subsection 5",4.18E-4,0.201,5.846027E-4
2351,"Sargent 2011 CFM, Subsection 6",4.06E-4,0.195,5.6668924E-4
2352,"Sargent 2011 CFM, Subsection 7",4.0E-4,0.192,5.52542E-4
2353,"Sargent 2011 CFM, Subsection 8",3.92E-4,0.188,5.3212984E-4
2354,"Sargent 2011 CFM, Subsection 9",3.72E-4,0.181,4.9561966E-4
2355,"Scodie Lineament, Subsection 0",2.0E-5,0.01,7.1766175E-5
2356,"Scodie Lineament, Subsection 1",2.6E-5,0.013,7.964625E-5
2357,"Scodie Lineament, Subsection 2",3.4E-5,0.017,8.627848E-5
2358,"Scodie Lineament, Subsection 3",4.0E-5,0.02,9.447623E-5
2359,"Scodie Lineament, Subsection 4",4.0E-5,0.02,9.447623E-5
2360,"Sheephole, Subsection 0",6.6E-5,0.033,9.8324315E-5
2361,"Sheephole, Subsection 1",7.2E-5,0.036,1.1472036E-4
2362,"Sheephole, Subsection 2",7.2E-5,0.036,1.1472036E-4
2363,"Shoreline, Subsection 0",1.6E-5,0.008,2.6158812E-5
2364,"Shoreline, Subsection 1",3.2E-5,0.015,4.5272325E-5
2365,"Shoreline, Subsection 2",3.6E-5,0.017,5.8372334E-5
2366,"Shoreline, Subsection 3",3.4E-5,0.016,5.2723728E-5
2367,"Sierra Madre, Subsection 0",1.44E-4,0.072,3.7300278E-4
2368,"Sierra Madre, Subsection 1",1.72E-4,0.086,4.3447976E-4
2369,"Sierra Madre, Subsection 2",1.82E-4,0.091,4.496379E-4
2370,"Sierra Madre, Subsection 3",1.9E-4,0.095,4.7239193E-4
2371,"Sierra Madre, Subsection 4",2.0E-4,0.099,4.1074606E-4
2372,"Sierra Madre, Subsection 5",1.96E-4,0.098,4.1613082E-4
2373,"Sierra Madre, Subsection 6",1.86E-4,0.093,3.9808394E-4
2374,"Sierra Madre (San Fernando), Subsection 0",2.14E-4,0.107,4.908155E-4
2375,"Sierra Madre (San Fernando), Subsection 1",2.42E-4,0.121,5.3481E-4
2376,"Sierra Madre (San Fernando), Subsection 2",2.38E-4,0.119,5.178158E-4
2377,"Sierra Nevada  (No Extension), Subsection 0",4.2E-5,0.021,1.1541513E-4
2378,"Sierra Nevada  (No Extension), Subsection 1",5.0E-5,0.025,1.2368338E-4
2379,"Sierra Nevada  (No Extension), Subsection 2",2.86E-4,0.143,3.178174E-4
2380,"Sierra Nevada  (No Extension), Subsection 3",2.86E-4,0.143,3.160768E-4
2381,"Silver Creek 2011 CFM, Subsection 0",4.4E-5,0.022,5.755016E-5
2382,"Silver Creek 2011 CFM, Subsection 1",4.4E-5,0.022,6.193284E-5
2383,"Silver Creek 2011 CFM, Subsection 2",4.2E-5,0.021,6.0727012E-5
2384,"Silver Creek 2011 CFM, Subsection 3",2.8E-5,0.014,4.8283462E-5
2385,"Silver Creek 2011 CFM, Subsection 4",3.0E-5,0.015,4.9613867E-5
2386,"Silver Creek 2011 CFM, Subsection 5",3.0E-5,0.015,5.2837953E-5
2387,"Silver Creek 2011 CFM, Subsection 6",3.6E-5,0.018,5.589291E-5
2388,"Silver Creek 2011 CFM, Subsection 7",3.4E-5,0.017,6.367037E-5
2389,"Silver Creek 2011 CFM, Subsection 8",3.4E-5,0.017,6.070302E-5
2390,"Simi-Santa Rosa, Subsection 0",2.86E-4,0.142,5.387901E-4
2391,"Simi-Santa Rosa, Subsection 1",3.0E-4,0.148,5.8406376E-4
2392,"Simi-Santa Rosa, Subsection 2",3.0E-4,0.148,5.9400446E-4
2393,"Simi-Santa Rosa, Subsection 3",3.42E-4,0.168,6.621826E-4
2394,"Simi-Santa Rosa, Subsection 4",3.38E-4,0.166,6.598173E-4
2395,"Simi-Santa Rosa, Subsection 5",3.34E-4,0.164,6.572841E-4
2396,"Simi-Santa Rosa, Subsection 6",3.1E-4,0.153,6.0195534E-4
2397,"Sisar, Subsection 0",1.24E-4,0.062,2.3711003E-4
2398,"Sisar, Subsection 1",1.24E-4,0.062,2.3711003E-4
2399,"Skinner Flat 2011 CFM, Subsection 0",0.0,0.0,0.0
2400,"Skinner Flat 2011 CFM, Subsection 1",0.0,0.0,0.0
2401,"Skinner Flat 2011 CFM, Subsection 2",0.0,0.0,0.0
2402,"So Sierra Nevada, Subsection 0",2.74E-4,0.136,3.4131113E-4
2403,"So Sierra Nevada, Subsection 1",2.82E-4,0.14,3.656217E-4
2404,"So Sierra Nevada, Subsection 2",1.22E-4,0.06,2.7414117E-4
2405,"So Sierra Nevada, Subsection 3",1.04E-4,0.05,2.3413486E-4
2406,"So Sierra Nevada, Subsection 4",9.0E-5,0.044,2.085384E-4
2407,"So Sierra Nevada, Subsection 5",9.0E-5,0.045,2.0240803E-4
2408,"So Sierra Nevada, Subsection 6",8.8E-5,0.044,1.9847164E-4
2409,"So Sierra Nevada, Subsection 7",8.8E-5,0.044,2.0402788E-4
2410,"So Sierra Nevada, Subsection 8",8.4E-5,0.042,1.954801E-4
2411,"So Sierra Nevada, Subsection 9",6.4E-5,0.031,1.8756426E-4
2412,"So Sierra Nevada, Subsection 10",6.0E-5,0.029,1.7924477E-4
2413,"So Sierra Nevada, Subsection 11",5.0E-5,0.025,1.705998E-4
2414,"So Sierra Nevada, Subsection 12",5.0E-5,0.025,1.5428828E-4
2415,"South Cuyama, Subsection 0",2.0E-5,0.01,2.9008965E-5
2416,"South Cuyama, Subsection 1",2.2E-5,0.011,3.1691296E-5
2417,"South Cuyama, Subsection 2",1.6E-5,0.008,2.7814336E-5
2418,"South Cuyama, Subsection 3",1.4E-5,0.007,2.9912064E-5
2419,"South Cuyama, Subsection 4",2.2E-5,0.011,3.2114698E-5
2420,"South Cuyama, Subsection 5",3.0E-5,0.015,3.7683585E-5
2421,"South Cuyama, Subsection 6",2.6E-5,0.013,3.0749277E-5
2422,"South Klamath Lake East, Subsection 0",1.0E-4,0.05,1.3031258E-4
2423,"South Klamath Lake East, Subsection 1",1.2E-4,0.06,1.5223271E-4
2424,"South Klamath Lake East, Subsection 2",1.66E-4,0.08,1.9215413E-4
2425,"South Klamath Lake East, Subsection 3",1.94E-4,0.092,2.1958828E-4
2426,"South Klamath Lake East, Subsection 4",2.08E-4,0.099,2.4377012E-4
2427,"South Klamath Lake East, Subsection 5",2.08E-4,0.101,2.2093677E-4
2428,"South Klamath Lake East, Subsection 6",1.8E-4,0.088,1.9256832E-4
2429,"South Klamath Lake East, Subsection 7",1.24E-4,0.061,1.5241843E-4
2430,"South Klamath Lake East, Subsection 8",1.0E-4,0.05,1.2977455E-4
2431,"South Klamath Lake West, Subsection 0",1.5E-4,0.073,1.2506309E-4
2432,"South Klamath Lake West, Subsection 1",1.6E-4,0.078,1.4558661E-4
2433,"South Klamath Lake West, Subsection 2",2.2E-4,0.103,1.838219E-4
2434,"South Klamath Lake West, Subsection 3",2.38E-4,0.112,2.126801E-4
2435,"South Klamath Lake West, Subsection 4",2.12E-4,0.099,2.3614464E-4
2436,"South Klamath Lake West, Subsection 5",2.02E-4,0.098,2.129192E-4
2437,"South Klamath Lake West, Subsection 6",1.88E-4,0.091,1.8360201E-4
2438,"South Klamath Lake West, Subsection 7",1.48E-4,0.074,1.442255E-4
2439,"South Klamath Lake West, Subsection 8",1.32E-4,0.066,1.2306943E-4
2440,"Superstition Hills, Subsection 0",6.02E-4,0.286,7.2086207E-4
2441,"Superstition Hills, Subsection 1",6.14E-4,0.29,7.409437E-4
2442,"Superstition Hills, Subsection 2",6.14E-4,0.29,7.409437E-4
2443,"Superstition Hills, Subsection 3",6.14E-4,0.29,7.409437E-4
2444,"Superstition Hills, Subsection 4",0.001122,0.467,0.0015483161
2445,"Superstition Hills, Subsection 5",0.001026,0.438,0.0014053207
2446,"Surprise Valley 2011 CFM, Subsection 0",1.08E-4,0.054,2.6160205E-4
2447,"Surprise Valley 2011 CFM, Subsection 1",1.52E-4,0.076,3.1033024E-4
2448,"Surprise Valley 2011 CFM, Subsection 2",1.84E-4,0.09,3.6447708E-4
2449,"Surprise Valley 2011 CFM, Subsection 3",1.96E-4,0.094,4.0015284E-4
2450,"Surprise Valley 2011 CFM, Subsection 4",2.2E-4,0.105,4.3148495E-4
2451,"Surprise Valley 2011 CFM, Subsection 5",2.12E-4,0.099,4.2452657E-4
2452,"Surprise Valley 2011 CFM, Subsection 6",2.1E-4,0.099,4.1549848E-4
2453,"Surprise Valley 2011 CFM, Subsection 7",2.08E-4,0.097,4.0670895E-4
2454,"Surprise Valley 2011 CFM, Subsection 8",2.06E-4,0.097,4.0769964E-4
2455,"Surprise Valley 2011 CFM, Subsection 9",2.12E-4,0.102,4.1248722E-4
2456,"Surprise Valley 2011 CFM, Subsection 10",2.1E-4,0.101,4.1951248E-4
2457,"Surprise Valley 2011 CFM, Subsection 11",2.3E-4,0.112,4.2801673E-4
2458,"Surprise Valley 2011 CFM, Subsection 12",2.22E-4,0.109,4.0170114E-4
2459,"Surprise Valley 2011 CFM, Subsection 13",1.94E-4,0.095,3.6578815E-4
2460,"Surprise Valley 2011 CFM, Subsection 14",1.64E-4,0.082,2.882274E-4
2461,"Surprise Valley 2011 CFM, Subsection 15",1.38E-4,0.069,2.4437197E-4
2462,"Swain Ravine - Spenceville, Subsection 0",2.4E-5,0.012,3.2021377E-5
2463,"Swain Ravine - Spenceville, Subsection 1",2.6E-5,0.013,3.8625833E-5
2464,"Swain Ravine - Spenceville, Subsection 2",3.4E-5,0.017,4.7240163E-5
2465,"Swain Ravine - Spenceville, Subsection 3",3.8E-5,0.019,5.388914E-5
2466,"Swain Ravine - Spenceville, Subsection 4",3.2E-5,0.016,5.2388914E-5
2467,"Swain Ravine - Spenceville, Subsection 5",3.2E-5,0.016,5.1198836E-5
2468,"Swain Ravine - Spenceville, Subsection 6",3.2E-5,0.016,5.0307717E-5
2469,"Swain Ravine - Spenceville, Subsection 7",3.0E-5,0.015,5.008448E-5
2470,"Swain Ravine - Spenceville, Subsection 8",2.4E-5,0.012,5.0525014E-5
2471,"Swain Ravine - Spenceville, Subsection 9",2.8E-5,0.014,5.152614E-5
2472,"Swain Ravine - Spenceville, Subsection 10",3.0E-5,0.015,5.1913197E-5
2473,"Swain Ravine - Spenceville, Subsection 11",3.2E-5,0.016,5.3609285E-5
2474,"Swain Ravine - Spenceville, Subsection 12",2.8E-5,0.014,4.7016925E-5
2475,"Swain Ravine - Spenceville, Subsection 13",2.0E-5,0.01,3.816792E-5
2476,"Swain Ravine - Spenceville, Subsection 14",1.8E-5,0.009,3.1667194E-5
2477,"Table Bluff, Subsection 0",2.62E-4,0.131,4.173646E-4
2478,"Table Bluff, Subsection 1",2.94E-4,0.146,4.6745923E-4
2479,"Table Bluff, Subsection 2",2.76E-4,0.136,4.7549093E-4
2480,"Table Bluff, Subsection 3",3.0E-4,0.147,5.3073594E-4
2481,"Table Bluff, Subsection 4",2.42E-4,0.119,4.540072E-4
2482,"Table Bluff, Subsection 5",2.12E-4,0.105,4.02256E-4
2483,"Tank Canyon, Subsection 0",2.42E-4,0.118,3.7069E-4
2484,"Tank Canyon, Subsection 1",2.76E-4,0.134,4.155949E-4
2485,"Tank Canyon, Subsection 2",2.72E-4,0.132,4.1394477E-4
2486,"Tank Canyon, Subsection 3",2.58E-4,0.125,3.9419255E-4
2487,"Tank Canyon, Subsection 4",2.44E-4,0.118,3.798418E-4
2488,"Tank Canyon, Subsection 5",2.18E-4,0.106,3.0667556E-4
2489,"Tank Canyon, Subsection 6",1.96E-4,0.095,2.654138E-4
2490,"Thirty Mile Bank, Subsection 0",1.14E-4,0.057,1.2611829E-4
2491,"Thirty Mile Bank, Subsection 1",1.26E-4,0.062,1.5973065E-4
2492,"Thirty Mile Bank, Subsection 2",6.8E-5,0.034,1.1101595E-4
2493,"Thirty Mile Bank, Subsection 3",7.2E-5,0.036,1.1673486E-4
2494,"Thirty Mile Bank, Subsection 4",6.6E-5,0.033,1.1352125E-4
2495,"Thirty Mile Bank, Subsection 5",6.4E-5,0.032,1.2370337E-4
2496,"Thirty Mile Bank, Subsection 6",9.4E-5,0.047,1.6568E-4
2497,"Thirty Mile Bank, Subsection 7",8.8E-5,0.044,1.5174065E-4
2498,"Tin Mountain, Subsection 0",5.2E-5,0.026,8.744629E-5
2499,"Tin Mountain, Subsection 1",6.6E-5,0.033,1.00467536E-4
2500,"Tin Mountain, Subsection 2",6.8E-5,0.034,1.1200166E-4
2501,"Tin Mountain, Subsection 3",5.2E-5,0.026,8.574119E-5
2502,"Tin Mountain, Subsection 4",5.0E-5,0.025,7.252001E-5
2503,"Towne Pass, Subsection 0",1.4E-5,0.007,3.1178755E-5
2504,"Towne Pass, Subsection 1",2.2E-5,0.011,4.0296905E-5
2505,"Towne Pass, Subsection 2",3.6E-5,0.018,5.5272936E-5
2506,"Towne Pass, Subsection 3",4.2E-5,0.021,5.3681862E-5
2507,"Towne Pass, Subsection 4",1.8E-5,0.009,2.4655455E-5
2508,"Towne Pass, Subsection 5",1.4E-5,0.007,2.091756E-5
2509,"Trinidad (alt1), Subsection 0",5.72E-4,0.277,8.274646E-4
2510,"Trinidad (alt1), Subsection 1",6.32E-4,0.304,9.086327E-4
2511,"Trinidad (alt1), Subsection 2",5.06E-4,0.247,6.612132E-4
2512,"Trinidad (alt1), Subsection 3",5.32E-4,0.257,6.367523E-4
2513,"Trinidad (alt1), Subsection 4",5.32E-4,0.259,6.392109E-4
2514,"Trinidad (alt1), Subsection 5",5.56E-4,0.263,6.715986E-4
2515,"Trinidad (alt1), Subsection 6",6.68E-4,0.309,9.063128E-4
2516,"Trinidad (alt1), Subsection 7",6.14E-4,0.287,8.416418E-4
2517,"Ventura-Pitas Point, Subsection 0",3.4E-4,0.166,6.072923E-4
2518,"Ventura-Pitas Point, Subsection 1",3.4E-4,0.166,6.090796E-4
2519,"Ventura-Pitas Point, Subsection 2",3.34E-4,0.163,5.882453E-4
2520,"Ventura-Pitas Point, Subsection 3",3.42E-4,0.16,6.4071093E-4
2521,"Ventura-Pitas Point, Subsection 4",3.16E-4,0.149,5.8321515E-4
2522,"Ventura-Pitas Point, Subsection 5",3.04E-4,0.144,5.670822E-4
2523,"Ventura-Pitas Point, Subsection 6",2.76E-4,0.134,5.0995615E-4
2524,"Ventura-Pitas Point, Subsection 7",1.6E-4,0.079,3.1738984E-4
2525,"Verdugo, Subsection 0",9.0E-5,0.045,1.9816864E-4
2526,"Verdugo, Subsection 1",1.04E-4,0.052,2.2068634E-4
2527,"Verdugo, Subsection 2",1.0E-4,0.05,2.1520894E-4
2528,"Verdugo, Subsection 3",9.0E-5,0.045,1.9936498E-4
2529,"Walker Spring 2011 CFM, Subsection 0",6.4E-5,0.032,1.7973287E-4
2530,"Walker Spring 2011 CFM, Subsection 1",6.4E-5,0.032,1.7973287E-4
2531,"Walker Spring 2011 CFM, Subsection 2",5.8E-5,0.029,1.7111158E-4
2532,"Walker Spring 2011 CFM, Subsection 3",2.2E-5,0.011,7.5320946E-5
2533,"Walker Spring 2011 CFM, Subsection 4",1.6E-5,0.008,6.0995866E-5
2534,"Walker Spring 2011 CFM, Subsection 5",1.4E-5,0.007,4.7225745E-5
2535,"Walker Spring 2011 CFM, Subsection 6",1.0E-5,0.005,3.8810605E-5
2536,"West Napa 2011 CFM, Subsection 0",3.56E-4,0.174,5.858962E-4
2537,"West Napa 2011 CFM, Subsection 1",3.78E-4,0.185,6.576476E-4
2538,"West Napa 2011 CFM, Subsection 2",4.44E-4,0.215,7.552858E-4
2539,"West Napa 2011 CFM, Subsection 3",4.98E-4,0.238,8.5436594E-4
2540,"West Napa 2011 CFM, Subsection 4",4.5E-4,0.215,7.808338E-4
2541,"West Napa 2011 CFM, Subsection 5",3.94E-4,0.19,7.054578E-4
2542,"West Napa 2011 CFM, Subsection 6",3.62E-4,0.175,6.3999346E-4
2543,"West Tahoe, Subsection 0",1.54E-4,0.076,3.742049E-4
2544,"West Tahoe, Subsection 1",1.76E-4,0.086,4.266731E-4
2545,"West Tahoe, Subsection 2",2.3E-4,0.113,4.949709E-4
2546,"West Tahoe, Subsection 3",2.1E-4,0.105,4.3261264E-4
2547,"West Tahoe, Subsection 4",2.1E-4,0.105,4.3918806E-4
2548,"West Tahoe, Subsection 5",1.9E-4,0.094,4.2540382E-4
2549,"West Tahoe, Subsection 6",1.76E-4,0.087,3.9676542E-4
2550,"White Mountains, Subsection 0",1.84E-4,0.092,2.552984E-4
2551,"White Mountains, Subsection 1",1.94E-4,0.097,2.8860167E-4
2552,"White Mountains, Subsection 2",2.38E-4,0.117,3.336121E-4
2553,"White Mountains, Subsection 3",2.46E-4,0.121,3.436138E-4
2554,"White Mountains, Subsection 4",2.06E-4,0.103,3.038422E-4
2555,"White Mountains, Subsection 5",1.9E-4,0.095,2.821313E-4
2556,"White Mountains, Subsection 6",1.24E-4,0.062,2.8803275E-4
2557,"White Mountains, Subsection 7",1.04E-4,0.052,2.586992E-4
2558,"White Mountains, Subsection 8",9.2E-5,0.046,2.3730611E-4
2559,"White Mountains, Subsection 9",8.2E-5,0.041,2.2662547E-4
2560,"White Mountains, Subsection 10",7.6E-5,0.038,2.6399404E-4
2561,"White Mountains, Subsection 11",8.0E-5,0.04,2.6599178E-4
2562,"White Mountains, Subsection 12",7.4E-5,0.037,2.7282978E-4
2563,"White Mountains, Subsection 13",8.4E-5,0.042,2.8912417E-4
2564,"White Mountains, Subsection 14",1.04E-4,0.052,3.137158E-4
2565,"White Mountains, Subsection 15",9.2E-5,0.046,2.9019002E-4
2566,"White Mountains, Subsection 16",8.6E-5,0.043,2.5194458E-4
2567,"White Mountains, Subsection 17",7.0E-5,0.035,2.1360806E-4
2568,"White Wolf, Subsection 0",1.26E-4,0.063,3.0833812E-4
2569,"White Wolf, Subsection 1",1.42E-4,0.071,3.4574032E-4
2570,"White Wolf, Subsection 2",1.6E-4,0.08,3.9515557E-4
2571,"White Wolf, Subsection 3",1.48E-4,0.074,3.804748E-4
2572,"White Wolf, Subsection 4",1.44E-4,0.072,3.579503E-4
2573,"White Wolf, Subsection 5",1.2E-4,0.06,3.174047E-4
2574,"White Wolf, Subsection 6",1.42E-4,0.071,3.5628804E-4
2575,"White Wolf, Subsection 7",1.38E-4,0.069,3.5231432E-4
2576,"White Wolf, Subsection 8",1.22E-4,0.061,3.253895E-4
2577,"White Wolf (Extension), Subsection 0",6.8E-5,0.034,1.7739747E-4
2578,"White Wolf (Extension), Subsection 1",6.8E-5,0.034,1.9198869E-4
2579,"White Wolf (Extension), Subsection 2",7.6E-5,0.038,1.9153894E-4
2580,"White Wolf (Extension), Subsection 3",9.2E-5,0.046,2.0016836E-4
2581,"White Wolf (Extension), Subsection 4",1.0E-4,0.049,2.1343297E-4
2582,"White Wolf (Extension), Subsection 5",9.6E-5,0.048,2.1702584E-4
2583,"White Wolf (Extension), Subsection 6",8.8E-5,0.044,2.0089408E-4
2584,"Whittier alt 1, Subsection 0",3.3E-4,0.156,6.946623E-4
2585,"Whittier alt 1, Subsection 1",3.56E-4,0.168,7.537189E-4
2586,"Whittier alt 1, Subsection 2",3.02E-4,0.144,6.683262E-4
2587,"Whittier alt 1, Subsection 3",2.62E-4,0.125,5.6228944E-4
2588,"Whittier alt 1, Subsection 4",1.54E-4,0.074,4.1835904E-4
2589,"Whittier alt 1, Subsection 5",1.54E-4,0.075,4.1705405E-4
2590,"Whittier alt 1, Subsection 6",1.04E-4,0.05,2.1627157E-4
2591,"Whittier alt 1, Subsection 7",9.6E-5,0.048,1.9024321E-4
2592,"Wight Way 2011 CFM, Subsection 0",2.4E-5,0.012,2.8001663E-5
2593,"Wight Way 2011 CFM, Subsection 1",2.4E-5,0.012,2.8001663E-5
2594,"Wight Way 2011 CFM, Subsection 2",2.4E-5,0.012,2.8001663E-5
2595,"Yorba Linda, Subsection 0",2.4E-5,0.012,3.9118153E-5
2596,"Yorba Linda, Subsection 1",2.4E-5,0.012,4.406553E-5
2597,"Yorba Linda, Subsection 2",1.8E-5,0.009,2.3746803E-5
2598,"Zayante-Vergeles 2011 CFM, Subsection 0",1.2E-5,0.006,3.101967E-5
2599,"Zayante-Vergeles 2011 CFM, Subsection 1",1.2E-5,0.006,3.4046367E-5
2600,"Zayante-Vergeles 2011 CFM, Subsection 2",1.8E-5,0.009,3.0749397E-5
2601,"Zayante-Vergeles 2011 CFM, Subsection 3",2.2E-5,0.011,3.2459524E-5
2602,"Zayante-Vergeles 2011 CFM, Subsection 4",2.0E-5,0.01,3.2414664E-5
2603,"Zayante-Vergeles 2011 CFM, Subsection 5",1.2E-5,0.006,3.0568353E-5
2604,"Zayante-Vergeles 2011 CFM, Subsection 6",1.6E-5,0.008,3.216215E-5
2605,"Zayante-Vergeles 2011 CFM, Subsection 7",1.6E-5,0.008,3.0767667E-5
