Subsection Index,Subsection Name,Total Mean Annual Rate,Total 100 Year Prob,Long-Term Fault System Solution Rate
1347,"Monterey Bay-Tularcitos, Subsection 8",3.5E-4,0.035,4.1153288E-4
1348,"Monterey Bay-Tularcitos, Subsection 9",4.2E-4,0.042,4.61794E-4
1349,"Monterey Bay-Tularcitos, Subsection 10",4.5E-4,0.044,5.092471E-4
1350,"Monterey Bay-Tularcitos, Subsection 11",6.2E-4,0.059,7.009637E-4
1351,"Monterey Bay-Tularcitos, Subsection 12",5.9E-4,0.056,6.569016E-4
1352,"Morales (East), Subsection 0",7.0E-5,0.007,7.431326E-5
1353,"Morales (East), Subsection 1",7.0E-5,0.007,7.79693E-5
1354,"Morales (East), Subsection 2",0.0,0.0,4.626356E-5
1355,"Morales (West), Subsection 0",4.0E-5,0.004,5.7864458E-5
1356,"Morales (West), Subsection 1",4.0E-5,0.004,6.210487E-5
1357,"Morales (West), Subsection 2",6.0E-5,0.006,3.4843208E-5
1358,"Morales (West), Subsection 3",6.0E-5,0.006,3.094177E-5
1359,"Mount Diablo Thrust North CFM, Subsection 0",4.6E-4,0.046,7.720545E-4
1360,"Mount Diablo Thrust North CFM, Subsection 1",4.6E-4,0.046,7.720545E-4
1361,"Mount Diablo Thrust South, Subsection 0",8.6E-4,0.085,0.0011676361
1362,"Mount Diablo Thrust South, Subsection 1",8.6E-4,0.085,0.0011676361
1363,"Nelson Lake, Subsection 0",4.3E-4,0.043,1.876243E-4
1364,"Nelson Lake, Subsection 1",4.9E-4,0.048,2.1542002E-4
1365,"Nelson Lake, Subsection 2",3.0E-4,0.03,1.6645064E-4
1366,"Nelson Lake, Subsection 3",2.8E-4,0.028,1.6807271E-4
1367,"Nelson Lake, Subsection 4",2.3E-4,0.023,1.4898046E-4
1368,"Nelson Lake, Subsection 5",2.3E-4,0.022,1.7666255E-4
1369,"Nelson Lake, Subsection 6",2.4E-4,0.023,1.673511E-4
1370,"Nelson Lake, Subsection 7",2.4E-4,0.024,1.5148417E-4
1371,"Nelson Lake, Subsection 8",1.9E-4,0.019,1.3890257E-4
1372,"Newport-Inglewood (Offshore), Subsection 0",2.2E-4,0.022,4.7926596E-4
1373,"Newport-Inglewood (Offshore), Subsection 1",2.2E-4,0.022,5.1353767E-4
1374,"Newport-Inglewood (Offshore), Subsection 2",2.1E-4,0.021,4.390795E-4
1375,"Newport-Inglewood (Offshore), Subsection 3",2.3E-4,0.023,4.331043E-4
1376,"Newport-Inglewood (Offshore), Subsection 4",2.3E-4,0.023,4.15693E-4
1377,"Newport-Inglewood (Offshore), Subsection 5",2.3E-4,0.023,4.1298365E-4
1378,"Newport-Inglewood (Offshore), Subsection 6",1.8E-4,0.018,4.05905E-4
1379,"Newport-Inglewood (Offshore), Subsection 7",1.6E-4,0.016,4.062985E-4
1380,"Newport-Inglewood (Offshore), Subsection 8",2.0E-4,0.02,4.0498015E-4
1381,"Newport-Inglewood (Offshore), Subsection 9",2.4E-4,0.024,4.216896E-4
1382,"Newport-Inglewood (Offshore), Subsection 10",2.5E-4,0.025,4.1495435E-4
1383,"Newport-Inglewood (Offshore), Subsection 11",2.1E-4,0.021,4.1294307E-4
1384,"Newport-Inglewood (Offshore), Subsection 12",2.1E-4,0.021,4.3986004E-4
1385,"Newport-Inglewood (Offshore), Subsection 13",1.9E-4,0.019,4.300063E-4
1386,"Newport-Inglewood alt 1, Subsection 0",2.3E-4,0.022,4.1954778E-4
1387,"Newport-Inglewood alt 1, Subsection 1",2.4E-4,0.023,4.349279E-4
1388,"Newport-Inglewood alt 1, Subsection 2",2.3E-4,0.023,4.2357683E-4
1389,"Newport-Inglewood alt 1, Subsection 3",2.8E-4,0.028,4.3884874E-4
1390,"Newport-Inglewood alt 1, Subsection 4",3.0E-4,0.03,4.5520952E-4
1391,"Newport-Inglewood alt 1, Subsection 5",3.0E-4,0.03,4.6403738E-4
1392,"Newport-Inglewood alt 1, Subsection 6",2.9E-4,0.028,5.279074E-4
1393,"Newport-Inglewood alt 1, Subsection 7",6.8E-4,0.068,0.0012050442
1394,"Newport-Inglewood alt 1, Subsection 8",6.5E-4,0.065,0.0011369366
1395,"North Frontal  (East), Subsection 0",1.4E-4,0.014,3.1179193E-4
1396,"North Frontal  (East), Subsection 1",1.9E-4,0.019,3.7233395E-4
1397,"North Frontal  (East), Subsection 2",1.8E-4,0.018,3.4229865E-4
1398,"North Frontal  (West), Subsection 0",1.3E-4,0.013,1.5522804E-4
1399,"North Frontal  (West), Subsection 1",1.4E-4,0.014,1.71659E-4
1400,"North Frontal  (West), Subsection 2",1.1E-4,0.011,1.6215572E-4
1401,"North Frontal  (West), Subsection 3",1.0E-4,0.01,1.7955744E-4
1402,"North Frontal  (West), Subsection 4",6.0E-5,0.006,1.3705257E-4
1403,"North Salt Lake, Subsection 0",1.1E-4,0.011,1.5958879E-4
1404,"North Salt Lake, Subsection 1",1.1E-4,0.011,1.5958879E-4
1405,"North Tahoe 2011 CFM, Subsection 0",5.2E-4,0.052,7.1147224E-4
1406,"North Tahoe 2011 CFM, Subsection 1",5.2E-4,0.052,7.2531856E-4
1407,"North Tahoe 2011 CFM, Subsection 2",3.7E-4,0.036,6.5380475E-4
1408,"North Tahoe 2011 CFM, Subsection 3",3.6E-4,0.035,6.386729E-4
1409,"Northridge, Subsection 0",3.9E-4,0.037,5.2468164E-4
1410,"Northridge, Subsection 1",4.2E-4,0.04,5.816684E-4
1411,"Northridge, Subsection 2",4.2E-4,0.042,6.019549E-4
1412,"Northridge, Subsection 3",4.3E-4,0.043,7.5427466E-4
1413,"Northridge, Subsection 4",3.3E-4,0.033,6.4778054E-4
1414,"Northridge Hills, Subsection 0",1.5E-4,0.015,2.6590173E-4
1415,"Northridge Hills, Subsection 1",1.5E-4,0.015,2.6590173E-4
1416,"Oak Ridge (Onshore), Subsection 0",6.3E-4,0.063,9.708176E-4
1417,"Oak Ridge (Onshore), Subsection 1",7.4E-4,0.072,0.0011818375
1418,"Oak Ridge (Onshore), Subsection 2",4.2E-4,0.042,7.835173E-4
1419,"Oak Ridge (Onshore), Subsection 3",5.8E-4,0.057,0.0010396555
1420,"Oak Ridge (Onshore), Subsection 4",5.7E-4,0.056,0.0010192492
1421,"Oceanic - West Huasna, Subsection 0",5.0E-4,0.048,6.6850736E-4
1422,"Oceanic - West Huasna, Subsection 1",5.4E-4,0.051,7.0873543E-4
1423,"Oceanic - West Huasna, Subsection 2",5.1E-4,0.048,6.87492E-4
1424,"Oceanic - West Huasna, Subsection 3",3.8E-4,0.035,5.25049E-4
1425,"Oceanic - West Huasna, Subsection 4",3.6E-4,0.035,4.4988995E-4
1426,"Oceanic - West Huasna, Subsection 5",3.0E-4,0.03,4.1893602E-4
1427,"Oceanic - West Huasna, Subsection 6",3.0E-4,0.029,3.95416E-4
1428,"Oceanic - West Huasna, Subsection 7",2.7E-4,0.026,3.979855E-4
1429,"Oceanic - West Huasna, Subsection 8",2.5E-4,0.024,3.911808E-4
1430,"Oceanic - West Huasna, Subsection 9",2.1E-4,0.021,3.7957128E-4
1431,"Oceanic - West Huasna, Subsection 10",2.0E-4,0.02,3.7745555E-4
1432,"Oceanic - West Huasna, Subsection 11",2.1E-4,0.021,4.2099386E-4
1433,"Oceanic - West Huasna, Subsection 12",2.4E-4,0.023,4.3249308E-4
1434,"Oceanic - West Huasna, Subsection 13",2.3E-4,0.023,4.2244355E-4
1435,"Oceanic - West Huasna, Subsection 14",2.2E-4,0.022,3.7985077E-4
1436,"Oceanic - West Huasna, Subsection 15",2.1E-4,0.021,3.674653E-4
1437,"Oceanic - West Huasna, Subsection 16",2.4E-4,0.023,3.6019442E-4
1438,"Oceanic - West Huasna, Subsection 17",2.1E-4,0.02,3.531132E-4
1439,"Oceanic - West Huasna, Subsection 18",1.9E-4,0.019,3.4880007E-4
1440,"Oceanic - West Huasna, Subsection 19",1.7E-4,0.017,3.443033E-4
1441,"Oceanic - West Huasna, Subsection 20",1.8E-4,0.018,3.4260735E-4
1442,"Oceanic - West Huasna, Subsection 21",1.6E-4,0.016,3.4099698E-4
1443,"Oceanic - West Huasna, Subsection 22",1.7E-4,0.017,3.4841688E-4
1444,"Oceanic - West Huasna, Subsection 23",2.0E-4,0.02,3.5287114E-4
1445,"Oceanic - West Huasna, Subsection 24",2.3E-4,0.023,3.616445E-4
1446,"Oceanic - West Huasna, Subsection 25",3.1E-4,0.031,3.897974E-4
1447,"Oceanic - West Huasna, Subsection 26",3.2E-4,0.032,4.4043653E-4
1448,"Oceanic - West Huasna, Subsection 27",3.5E-4,0.035,4.6474033E-4
1449,"Oceanic - West Huasna, Subsection 28",3.9E-4,0.039,4.7962746E-4
1450,"Oceanic - West Huasna, Subsection 29",3.7E-4,0.037,4.3478777E-4
1451,"Oceanside alt1, Subsection 0",3.1E-4,0.031,3.9356996E-4
1452,"Oceanside alt1, Subsection 1",3.2E-4,0.032,4.188793E-4
1453,"Oceanside alt1, Subsection 2",1.6E-4,0.016,2.8654918E-4
1454,"Oceanside alt1, Subsection 3",1.5E-4,0.015,2.722279E-4
1455,"Oceanside alt1, Subsection 4",1.4E-4,0.014,2.654372E-4
1456,"Oceanside alt1, Subsection 5",1.5E-4,0.015,2.731162E-4
1457,"Oceanside alt1, Subsection 6",1.4E-4,0.014,2.5260315E-4
1458,"Ortigalita (North), Subsection 0",0.00232,0.222,0.0022502525
1459,"Ortigalita (North), Subsection 1",0.00237,0.225,0.002300445
1460,"Ortigalita (North), Subsection 2",0.00162,0.149,0.0016040717
1461,"Ortigalita (North), Subsection 3",0.00129,0.122,0.0013907288
1462,"Ortigalita (North), Subsection 4",0.0015,0.144,0.0015045172
1463,"Ortigalita (North), Subsection 5",0.00176,0.157,0.0017972126
1464,"Ortigalita (North), Subsection 6",0.00199,0.179,0.002113056
1465,"Ortigalita (North), Subsection 7",0.00178,0.168,0.0019566985
1466,"Ortigalita (South), Subsection 0",8.2E-4,0.079,7.6174637E-4
1467,"Ortigalita (South), Subsection 1",8.6E-4,0.083,8.0440124E-4
1468,"Ortigalita (South), Subsection 2",8.1E-4,0.079,7.803194E-4
1469,"Ortigalita (South), Subsection 3",7.3E-4,0.072,7.4699975E-4
1470,"Ortigalita (South), Subsection 4",6.8E-4,0.067,7.4198865E-4
1471,"Ortigalita (South), Subsection 5",6.2E-4,0.062,7.629615E-4
1472,"Ortigalita (South), Subsection 6",6.6E-4,0.066,7.7898294E-4
1473,"Ortigalita (South), Subsection 7",7.0E-4,0.07,7.9257763E-4
1474,"Ortigalita (South), Subsection 8",6.1E-4,0.061,7.8707485E-4
1475,"Ortigalita (South), Subsection 9",6.6E-4,0.066,9.1693393E-4
1476,"Ortigalita (South), Subsection 10",7.9E-4,0.077,0.0011945941
1477,"Ortigalita (South), Subsection 11",7.7E-4,0.075,0.0011324289
1478,"Owens Valley, Subsection 0",3.0E-5,0.003,0.0015509233
1479,"Owens Valley, Subsection 1",3.0E-5,0.003,0.0017194396
1480,"Owens Valley, Subsection 2",3.0E-5,0.003,0.0014317161
1481,"Owens Valley, Subsection 3",4.0E-5,0.004,0.0013151676
1482,"Owens Valley, Subsection 4",4.0E-5,0.004,0.0012259606
1483,"Owens Valley, Subsection 5",1.0E-5,0.001,0.0011595271
1484,"Owens Valley, Subsection 6",1.0E-5,0.001,0.0011298272
1485,"Owens Valley, Subsection 7",1.0E-5,0.001,0.001118954
1486,"Owens Valley, Subsection 8",1.0E-5,0.001,0.0010735138
1487,"Owens Valley, Subsection 9",1.0E-5,0.001,0.0010818128
1488,"Owens Valley, Subsection 10",1.0E-5,0.001,0.0010841867
1489,"Owens Valley, Subsection 11",2.0E-5,0.002,0.0011038539
1490,"Owens Valley, Subsection 12",3.0E-5,0.003,0.0011172321
1491,"Owens Valley, Subsection 13",7.0E-5,0.007,0.0011525013
1492,"Owens Valley, Subsection 14",1.1E-4,0.011,0.0012186043
1493,"Owens Valley, Subsection 15",1.5E-4,0.015,0.0013064183
1494,"Owens Valley, Subsection 16",1.5E-4,0.015,0.0011688849
1495,"Owens Valley Keough Hot Springs, Subsection 0",2.5E-4,0.025,7.577938E-4
1496,"Owens Valley Keough Hot Springs, Subsection 1",3.5E-4,0.035,8.196551E-4
1497,"Owens Valley Keough Hot Springs, Subsection 2",3.4E-4,0.034,7.450843E-4
1498,"Owl Lake, Subsection 0",0.00135,0.131,0.0012980322
1499,"Owl Lake, Subsection 1",0.00146,0.138,0.001435196
1500,"Owl Lake, Subsection 2",0.00142,0.136,0.0012974908
1501,"Owl Lake, Subsection 3",0.00195,0.185,0.002041121
1502,"Owl Lake, Subsection 4",0.00182,0.178,0.0019400116
1503,"Ozena, Subsection 0",7.0E-5,0.007,5.417158E-5
1504,"Ozena, Subsection 1",7.0E-5,0.007,6.1468476E-5
1505,"Ozena, Subsection 2",6.0E-5,0.006,5.0562616E-5
1506,"Ozena, Subsection 3",6.0E-5,0.006,4.5227003E-5
1507,"Palos Verdes, Subsection 0",8.5E-4,0.085,0.00150864
1508,"Palos Verdes, Subsection 1",9.9E-4,0.099,0.0017498606
1509,"Palos Verdes, Subsection 2",7.7E-4,0.077,0.001336351
1510,"Palos Verdes, Subsection 3",7.2E-4,0.071,0.0011427829
1511,"Palos Verdes, Subsection 4",6.4E-4,0.063,0.001047017
1512,"Palos Verdes, Subsection 5",6.3E-4,0.062,0.0010485207
1513,"Palos Verdes, Subsection 6",6.2E-4,0.061,9.934665E-4
1514,"Palos Verdes, Subsection 7",6.2E-4,0.062,9.942879E-4
1515,"Palos Verdes, Subsection 8",6.2E-4,0.062,9.912688E-4
1516,"Palos Verdes, Subsection 9",5.8E-4,0.058,9.787501E-4
1517,"Palos Verdes, Subsection 10",6.2E-4,0.061,0.0010357092
1518,"Palos Verdes, Subsection 11",6.3E-4,0.062,0.0010797716
1519,"Palos Verdes, Subsection 12",6.7E-4,0.067,0.0011687938
1520,"Palos Verdes, Subsection 13",8.1E-4,0.081,0.0013176742
1521,"Palos Verdes, Subsection 14",0.00106,0.105,0.0017524414
1522,"Palos Verdes, Subsection 15",9.4E-4,0.093,0.0015306487
1523,"Panamint Valley, Subsection 0",5.2E-4,0.051,9.173882E-4
1524,"Panamint Valley, Subsection 1",5.4E-4,0.053,9.817417E-4
1525,"Panamint Valley, Subsection 2",4.9E-4,0.048,9.7155984E-4
1526,"Panamint Valley, Subsection 3",4.8E-4,0.048,9.4053464E-4
1527,"Panamint Valley, Subsection 4",4.7E-4,0.047,9.1805856E-4
1528,"Panamint Valley, Subsection 5",4.3E-4,0.043,8.771935E-4
1529,"Panamint Valley, Subsection 6",5.5E-4,0.052,0.0010477327
1530,"Panamint Valley, Subsection 7",5.3E-4,0.051,0.001027019
1531,"Panamint Valley, Subsection 8",4.5E-4,0.045,9.1073045E-4
1532,"Panamint Valley, Subsection 9",4.3E-4,0.043,8.6412876E-4
1533,"Panamint Valley, Subsection 10",4.3E-4,0.043,8.669313E-4
1534,"Panamint Valley, Subsection 11",4.5E-4,0.045,8.6528924E-4
1535,"Panamint Valley, Subsection 12",4.7E-4,0.047,8.873883E-4
1536,"Panamint Valley, Subsection 13",4.6E-4,0.046,8.8921527E-4
1537,"Panamint Valley, Subsection 14",4.3E-4,0.043,8.991944E-4
1538,"Panamint Valley, Subsection 15",4.2E-4,0.042,9.115069E-4
1539,"Panamint Valley, Subsection 16",4.1E-4,0.041,8.803987E-4
1540,"Paradise, Subsection 0",2.7E-4,0.027,3.0114752E-4
1541,"Paradise, Subsection 1",3.0E-4,0.029,3.4657275E-4
1542,"Paradise, Subsection 2",3.0E-4,0.029,3.642299E-4
1543,"Paradise, Subsection 3",3.0E-4,0.029,3.8109891E-4
1544,"Paradise, Subsection 4",3.7E-4,0.036,4.043091E-4
1545,"Paradise, Subsection 5",4.9E-4,0.048,4.4743932E-4
1546,"Paradise, Subsection 6",4.9E-4,0.048,4.713171E-4
1547,"Paradise, Subsection 7",7.2E-4,0.07,6.0572504E-4
1548,"Paradise, Subsection 8",6.7E-4,0.066,5.67004E-4
1549,"Peralta Hills, Subsection 0",2.0E-4,0.02,2.027145E-4
1550,"Peralta Hills, Subsection 1",2.0E-4,0.02,2.027145E-4
1551,"Pilarcitos 2011 CFM, Subsection 0",2.0E-5,0.002,1.3854257E-4
1552,"Pilarcitos 2011 CFM, Subsection 1",4.0E-5,0.003,1.6067413E-4
1553,"Pilarcitos 2011 CFM, Subsection 2",5.0E-5,0.004,1.5707688E-4
1554,"Pilarcitos 2011 CFM, Subsection 3",8.0E-5,0.007,1.6225061E-4
1555,"Pilarcitos 2011 CFM, Subsection 4",8.0E-5,0.007,1.6538803E-4
1556,"Pilarcitos 2011 CFM, Subsection 5",5.0E-5,0.005,1.6103273E-4
1557,"Pilarcitos 2011 CFM, Subsection 6",5.0E-5,0.005,1.6298142E-4
1558,"Pilarcitos 2011 CFM, Subsection 7",7.0E-5,0.007,1.6860347E-4
1559,"Pilarcitos 2011 CFM, Subsection 8",9.0E-5,0.009,1.8194338E-4
1560,"Pilarcitos 2011 CFM, Subsection 9",8.0E-5,0.008,1.7640936E-4
1561,"Pilarcitos 2011 CFM, Subsection 10",8.0E-5,0.008,1.6648445E-4
1562,"Pine Mtn, Subsection 0",1.5E-4,0.015,1.7540049E-4
1563,"Pine Mtn, Subsection 1",1.6E-4,0.016,1.8907285E-4
1564,"Pine Mtn, Subsection 2",1.7E-4,0.017,1.6793984E-4
1565,"Pine Mtn, Subsection 3",1.7E-4,0.017,1.7090829E-4
1566,"Pine Mtn, Subsection 4",1.5E-4,0.015,1.9329562E-4
1567,"Pine Mtn, Subsection 5",1.4E-4,0.014,1.7968478E-4
1568,"Pinto Mtn, Subsection 0",5.5E-4,0.055,8.234935E-4
1569,"Pinto Mtn, Subsection 1",5.5E-4,0.055,8.7639503E-4
1570,"Pinto Mtn, Subsection 2",5.4E-4,0.054,8.675511E-4
1571,"Pinto Mtn, Subsection 3",5.3E-4,0.053,8.800952E-4
1572,"Pinto Mtn, Subsection 4",5.3E-4,0.052,8.605443E-4
1573,"Pinto Mtn, Subsection 5",5.9E-4,0.058,9.2198816E-4
1574,"Pinto Mtn, Subsection 6",6.4E-4,0.061,9.785333E-4
1575,"Pinto Mtn, Subsection 7",6.2E-4,0.059,9.969805E-4
1576,"Pinto Mtn, Subsection 8",7.2E-4,0.069,0.0010607687
1577,"Pinto Mtn, Subsection 9",0.001,0.095,0.0013445168
1578,"Pinto Mtn, Subsection 10",7.6E-4,0.076,0.0010232157
1579,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 0",4.3E-4,0.042,4.8485055E-4
1580,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 1",4.5E-4,0.044,5.196902E-4
1581,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 2",4.2E-4,0.041,4.792713E-4
1582,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 3",3.9E-4,0.039,4.6970797E-4
1583,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 4",3.7E-4,0.037,4.607927E-4
1584,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 5",3.5E-4,0.035,4.6191885E-4
1585,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 6",3.4E-4,0.034,4.9881585E-4
1586,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 7",3.9E-4,0.037,5.255354E-4
1587,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 8",4.2E-4,0.04,5.5092643E-4
1588,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 9",4.4E-4,0.043,6.013893E-4
1589,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 10",5.1E-4,0.05,6.3097366E-4
1590,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 11",5.4E-4,0.053,6.76808E-4
1591,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 12",7.0E-4,0.069,9.5997966E-4
1592,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 13",6.9E-4,0.069,9.031597E-4
1593,"Pitas Point (Lower West), Subsection 0",4.6E-4,0.044,3.5980073E-4
1594,"Pitas Point (Lower West), Subsection 1",5.2E-4,0.05,4.2533522E-4
1595,"Pitas Point (Lower West), Subsection 2",3.3E-4,0.033,2.709473E-4
1596,"Pitas Point (Lower)-Montalvo, Subsection 0",3.3E-4,0.033,2.741659E-4
1597,"Pitas Point (Lower)-Montalvo, Subsection 1",3.3E-4,0.033,2.741659E-4
1598,"Pittville 2011 CFM, Subsection 0",4.1E-4,0.04,5.4161204E-4
1599,"Pittville 2011 CFM, Subsection 1",4.1E-4,0.04,5.742988E-4
1600,"Pittville 2011 CFM, Subsection 2",3.8E-4,0.038,4.6256502E-4
1601,"Pittville 2011 CFM, Subsection 3",3.7E-4,0.037,4.4382128E-4
1602,"Pittville 2011 CFM, Subsection 4",3.5E-4,0.033,4.4536468E-4
1603,"Pittville 2011 CFM, Subsection 5",3.9E-4,0.037,4.645916E-4
1604,"Pittville 2011 CFM, Subsection 6",4.4E-4,0.044,5.785041E-4
1605,"Pittville 2011 CFM, Subsection 7",4.1E-4,0.041,5.455352E-4
1606,"Pleito, Subsection 0",5.3E-4,0.053,5.314313E-4
1607,"Pleito, Subsection 1",5.9E-4,0.058,8.143848E-4
1608,"Pleito, Subsection 2",2.0E-4,0.02,4.4189312E-4
1609,"Pleito, Subsection 3",1.7E-4,0.017,4.000389E-4
1610,"Pleito, Subsection 4",1.6E-4,0.016,3.8803456E-4
1611,"Point Reyes 2011 CFM, Subsection 0",4.0E-5,0.004,1.13314214E-4
1612,"Point Reyes 2011 CFM, Subsection 1",5.0E-5,0.005,1.2416457E-4
1613,"Point Reyes 2011 CFM, Subsection 2",7.0E-5,0.007,1.1332662E-4
1614,"Point Reyes 2011 CFM, Subsection 3",9.0E-5,0.009,1.1536379E-4
1615,"Point Reyes 2011 CFM, Subsection 4",8.0E-5,0.008,1.1488948E-4
1616,"Point Reyes 2011 CFM, Subsection 5",8.0E-5,0.007,1.19863595E-4
1617,"Point Reyes 2011 CFM, Subsection 6",8.0E-5,0.008,1.2528208E-4
1618,"Point Reyes 2011 CFM, Subsection 7",1.0E-4,0.01,1.2176388E-4
1619,"Point Reyes 2011 CFM, Subsection 8",1.3E-4,0.013,1.3427637E-4
1620,"Point Reyes 2011 CFM, Subsection 9",1.1E-4,0.011,1.3519551E-4
1621,"Point Reyes 2011 CFM, Subsection 10",1.2E-4,0.012,1.7368054E-4
1622,"Point Reyes 2011 CFM, Subsection 11",1.1E-4,0.011,1.602186E-4
1623,"Point Reyes 2011 connector, Subsection 0",5.0E-5,0.005,8.00733E-5
1624,"Point Reyes 2011 connector, Subsection 1",5.0E-5,0.005,9.73842E-5
1625,"Point Reyes 2011 connector, Subsection 2",2.0E-5,0.002,5.600218E-5
1626,"Point Reyes 2011 connector, Subsection 3",1.0E-5,0.001,5.7653884E-5
1627,"Point Reyes 2011 connector, Subsection 4",0.0,0.0,5.022839E-5
1628,"Point Reyes 2011 connector, Subsection 5",2.0E-5,0.002,8.807192E-5
1629,"Point Reyes 2011 connector, Subsection 6",2.0E-5,0.002,8.461883E-5
1630,"Polaris 2011 CFM, Subsection 0",2.8E-4,0.028,5.071582E-4
1631,"Polaris 2011 CFM, Subsection 1",3.0E-4,0.03,5.5764057E-4
1632,"Polaris 2011 CFM, Subsection 2",2.1E-4,0.021,3.6478095E-4
1633,"Polaris 2011 CFM, Subsection 3",1.9E-4,0.019,3.371071E-4
1634,"Puente Hills, Subsection 0",5.0E-5,0.005,3.4164422E-4
1635,"Puente Hills, Subsection 1",5.0E-5,0.005,3.880103E-4
1636,"Puente Hills, Subsection 2",5.0E-5,0.005,3.4534174E-4
1637,"Puente Hills, Subsection 3",1.9E-4,0.019,4.6456204E-4
1638,"Puente Hills, Subsection 4",1.8E-4,0.018,4.0315397E-4
1639,"Quien Sabe 2011 CFM, Subsection 0",0.00102,0.1,0.0019552957
1640,"Quien Sabe 2011 CFM, Subsection 1",0.00102,0.1,0.0019571302
1641,"Quien Sabe 2011 CFM, Subsection 2",0.00101,0.099,0.0019492758
1642,"Quien Sabe 2011 CFM, Subsection 3",0.00101,0.099,0.0019425459
1643,"Quien Sabe 2011 CFM, Subsection 4",9.7E-4,0.095,0.0018761172
1644,"Raymond, Subsection 0",6.6E-4,0.065,6.8610813E-4
1645,"Raymond, Subsection 1",6.8E-4,0.067,7.9089816E-4
1646,"Raymond, Subsection 2",5.4E-4,0.054,6.4639206E-4
1647,"Red Mountain, Subsection 0",0.00111,0.109,0.0011380166
1648,"Red Mountain, Subsection 1",0.00121,0.119,0.0012364839
1649,"Red Mountain, Subsection 2",0.00113,0.11,0.0010660095
1650,"Red Mountain, Subsection 3",0.00114,0.109,0.0010148891
1651,"Red Mountain, Subsection 4",0.001,0.097,9.407615E-4
1652,"Red Mountain, Subsection 5",0.00103,0.102,0.0010892687
1653,"Red Mountain, Subsection 6",9.2E-4,0.091,9.98987E-4
1654,"Red Mountain, Subsection 7",8.2E-4,0.081,9.195001E-4
1655,"Red Mountain, Subsection 8",9.0E-4,0.082,9.743673E-4
1656,"Red Mountain, Subsection 9",8.5E-4,0.078,9.5224776E-4
1657,"Red Mountain, Subsection 10",0.001,0.098,0.001156637
1658,"Red Mountain, Subsection 11",9.3E-4,0.091,0.0010231816
1659,"Red Pass, Subsection 0",2.3E-4,0.023,2.3818154E-4
1660,"Red Pass, Subsection 1",2.3E-4,0.023,2.5436113E-4
1661,"Red Pass, Subsection 2",1.6E-4,0.016,2.0046947E-4
1662,"Red Pass, Subsection 3",2.5E-4,0.025,2.501611E-4
1663,"Red Pass, Subsection 4",2.2E-4,0.022,2.3328632E-4
1664,"Redondo Canyon alt 1, Subsection 0",2.5E-4,0.025,5.3985516E-4
1665,"Redondo Canyon alt 1, Subsection 1",2.5E-4,0.025,5.3985516E-4
1666,"Reliz 2011 CFM, Subsection 0",3.8E-4,0.038,2.6454363E-4
1667,"Reliz 2011 CFM, Subsection 1",4.0E-4,0.04,3.0797688E-4
1668,"Reliz 2011 CFM, Subsection 2",1.6E-4,0.016,1.694101E-4
1669,"Reliz 2011 CFM, Subsection 3",2.6E-4,0.026,1.9426405E-4
1670,"Reliz 2011 CFM, Subsection 4",3.1E-4,0.031,1.9250478E-4
1671,"Reliz 2011 CFM, Subsection 5",2.2E-4,0.022,1.3832608E-4
1672,"Reliz 2011 CFM, Subsection 6",1.4E-4,0.014,1.3492905E-4
1673,"Reliz 2011 CFM, Subsection 7",1.7E-4,0.017,1.8221248E-4
1674,"Reliz 2011 CFM, Subsection 8",1.1E-4,0.011,2.0029207E-4
1675,"Reliz 2011 CFM, Subsection 9",9.0E-5,0.009,1.7136557E-4
1676,"Reliz 2011 CFM, Subsection 10",8.0E-5,0.008,1.345167E-4
1677,"Reliz 2011 CFM, Subsection 11",9.0E-5,0.009,1.6532584E-4
1678,"Reliz 2011 CFM, Subsection 12",8.0E-5,0.008,1.6185897E-4
1679,"Reliz 2011 CFM, Subsection 13",8.0E-5,0.008,1.3863354E-4
1680,"Reliz 2011 CFM, Subsection 14",7.0E-5,0.007,1.2884385E-4
1681,"Reliz 2011 CFM, Subsection 15",8.0E-5,0.008,1.2363665E-4
1682,"Reliz 2011 CFM, Subsection 16",6.0E-5,0.006,1.2859744E-4
1683,"Reliz 2011 CFM, Subsection 17",1.1E-4,0.011,1.6639421E-4
1684,"Reliz 2011 CFM, Subsection 18",1.0E-4,0.01,1.7440795E-4
1685,"Reliz 2011 CFM, Subsection 19",6.0E-5,0.006,1.2904523E-4
1686,"Richfield, Subsection 0",4.0E-5,0.004,7.913876E-5
1687,"Richfield, Subsection 1",4.0E-5,0.004,7.913876E-5
1688,"Rinconada 2011 CFM, Subsection 0",1.1E-4,0.011,2.2327149E-4
